Date,Open,High,Low,Close,Volume
2/9/2018,8255.79,8742.14,7781.02,8593.7,0
2/10/2018,8596.6,9075.66,8180.08,8580.38,0
2/11/2018,8575.8,8594.88,7862.79,8315.35,0
2/12/2018,8315.02,8924.21,8037.91,8900.54,0
2/13/2018,8905.16,8996.06,8386.92,8578.59,0
2/14/2018,8580.25,9455.85,8511.25,9455.85,0
2/15/2018,9456.51,10222.71,9364.81,10088.36,0
2/16/2018,10093.41,10302.44,9723.28,10221.44,0
2/17/2018,10218.45,10970.75,10075.81,10950.28,0
2/18/2018,10958.93,11287.9,10161.01,10603.75,0
2/19/2018,10601.84,11263.85,10338.26,11096.37,0
2/20/2018,11095.72,11801.98,11074.25,11443.76,0
2/21/2018,11410.89,11435.62,10267.1,10487.78,0
2/22/2018,10486.64,10941.17,9757.93,9971.59,0
2/23/2018,9972,10420.61,9606.13,10169.53,0
2/24/2018,10166.85,10525.61,9398.07,9631.16,0
2/25/2018,9631.58,9872.44,9330.08,9692.76,0
2/26/2018,9691.52,10456.85,9412.63,10370.51,0
2/27/2018,10371.54,10877.75,10154.85,10756.24,0
2/28/2018,10751.3,11067.76,10407.85,10435.13,0
3/1/2018,10436.93,11086.54,10248.52,10981.25,0
3/2/2018,10984.54,11190.93,10802.78,11127.48,0
3/3/2018,11128.97,11527.72,10978.47,11409.44,0
3/4/2018,11408.76,11522.75,11085.82,11419.18,0
3/5/2018,11417.81,11693.55,11417.81,11582.28,0
3/6/2018,11583.74,11615.75,10589.5,10783.31,0
3/7/2018,10784.12,10912.29,9481.15,9955.82,0
3/8/2018,9955.19,10117.42,9092.31,9295.35,0
3/9/2018,9290.2,9433.34,8397.35,9245.25,0
3/10/2018,9246.44,9518.02,8733.3,8857.16,0
3/11/2018,8856.31,9732.64,8485.37,9528.61,0
3/12/2018,9523.61,9904.88,8804.32,9069.6,0
3/13/2018,9069.07,9485.62,8856.65,9172.47,0
3/14/2018,9172.06,9358.58,7968.15,8195.38,0
3/15/2018,8196.88,8430.73,7699.24,8338.49,0
3/16/2018,8338.17,8612.73,7928.01,8503.46,0
3/17/2018,8503.87,8524.8,7766.11,8028.06,0
3/18/2018,8026.23,8293.12,7336.29,8165.37,0
3/19/2018,8167.32,8711.79,8133.46,8522.47,0
3/20/2018,8523.35,9053.34,8341.59,8965.18,0
3/21/2018,8965.51,9180.67,8781.89,8850.45,0
3/22/2018,8849.7,9104.17,8503.82,8707.28,0
3/23/2018,8709.07,8778.7,8310.63,8673,0
3/24/2018,8671.15,9022.01,8600.51,8652.18,0
3/25/2018,8649.89,8690.04,8397.47,8640.39,0
3/26/2018,8641.87,8669.04,7870.01,7895.7,0
3/27/2018,7894.7,8275.94,7753.34,8015.04,0
3/28/2018,8015.13,8115.93,7752.87,7896.79,0
3/29/2018,7896.6,8018.55,6933.91,7093.38,0
3/30/2018,7095.14,7340.44,6603.73,6929.03,0
3/31/2018,6927.48,7227.02,6763.05,6942.14,0
4/1/2018,6942.29,7056.17,6464.83,6845.22,0
4/2/2018,6845.83,7131,6781.94,7002.86,0
4/3/2018,7001.44,7528.7,6999.41,7455.61,0
4/4/2018,7452.16,7457.19,6758.28,6845.66,0
4/5/2018,6844.76,6933.66,6602.79,6744.7,0
4/6/2018,6742.99,6866.35,6526.97,6626.76,0
4/7/2018,6626.28,7082.35,6551,6994.11,0
4/8/2018,6994.45,7128.51,6883.26,7027.22,0
4/9/2018,7026.84,7202.88,6633.79,6734.99,0
4/10/2018,6733.79,6894.5,6676.82,6891.62,0
4/11/2018,6891.54,6986.7,6820.01,6938.74,0
4/12/2018,6938.74,8043.58,6796.35,7842.48,0
4/13/2018,7842.67,8231.09,7761.54,7889.47,0
4/14/2018,7894.58,8190.3,7825.46,8060.12,0
4/15/2018,8062.56,8425.7,7990.33,8326.13,0
4/16/2018,8327.2,8428.23,7929.79,8036.15,0
4/17/2018,8044.67,8185.27,7864.98,7943.6,0
4/18/2018,7942.82,8245.47,7896.39,8216.79,0
4/19/2018,8216.62,8320.98,8137.2,8299.41,0
4/20/2018,8299.4,8572.92,8244.21,8533.44,0
4/21/2018,8532.19,9039.46,8532.19,8803.79,0
4/22/2018,8802.41,9043.44,8800.7,8941.44,0
4/23/2018,8943.08,9023.65,8789.2,8963.12,0
4/24/2018,8963.14,9499.35,8942.39,9478.46,0
4/25/2018,9479.5,9764.72,8759,9171.17,0
4/26/2018,9171.41,9178.9,8670.43,9103.79,0
4/27/2018,9106.88,9385.58,8948.3,8997.18,0
4/28/2018,8995.69,9433.64,8895.54,9295.09,0
4/29/2018,9295.97,9551.64,9191.2,9330.88,0
4/30/2018,9331.93,9459.12,9134.33,9234.24,0
5/1/2018,9233.96,9288.69,8853.75,9085.66,0
5/2/2018,9086.88,9264.07,8994.31,9237.04,0
5/3/2018,9240.29,9749.4,9172.99,9666.23,0
5/4/2018,9665.86,9807.21,9554.1,9727.04,0
5/5/2018,9732.19,9967.97,9687.41,9789.07,0
5/6/2018,9788.91,9936.16,9443.65,9551.57,0
5/7/2018,9551.9,9661.82,9205.97,9404.64,0
5/8/2018,9404.66,9471.9,9067.33,9199.07,0
5/9/2018,9198.46,9373.46,8988.5,9259.53,0
5/10/2018,9259.81,9393.81,9071.49,9114.8,0
5/11/2018,9121.77,9121.77,8364.13,8402.96,0
5/12/2018,8403.52,8653.71,8226.93,8422.85,0
5/13/2018,8421.84,8773.92,8351.24,8672.16,0
5/14/2018,8673.12,8879.97,8314.93,8738.22,0
5/15/2018,8737.24,8840.6,8449.37,8500.8,0
5/16/2018,8498.43,8558.16,8119.47,8282.23,0
5/17/2018,8282.25,8466.28,8147.48,8164.51,0
5/18/2018,8164.44,8279.44,7940.81,8237.36,0
5/19/2018,8237.33,8397.23,8161.66,8216.41,0
5/20/2018,8216.32,8586.5,8182.38,8538.82,0
5/21/2018,8538.47,8580.34,8348.88,8406.91,0
5/22/2018,8407.08,8441.61,8059.96,8075.99,0
5/23/2018,8077.33,8107.7,7461.42,7639.62,0
5/24/2018,7641.25,7727.38,7284.28,7532.39,0
5/25/2018,7532.77,7652.16,7351.28,7451.87,0
5/26/2018,7452.34,7622.83,7374.77,7482.05,0
5/27/2018,7480.22,7482.1,7257.11,7344.5,0
5/28/2018,7343.25,7453.25,7157.53,7171.62,0
5/29/2018,7171.8,7531.2,7069.51,7505.89,0
5/30/2018,7506.07,7570.24,7298.72,7352.9,0
5/31/2018,7353.79,7606.05,7349.53,7558.86,0
6/1/2018,7558.12,7614.59,7375.25,7454.8,0
6/2/2018,7454.83,7694.88,7452.51,7638.56,0
6/3/2018,7638.58,7774.88,7607.73,7701.36,0
6/4/2018,7699.13,7758.87,7470.85,7547.51,0
6/5/2018,7547.43,7665.57,7395.37,7603.47,0
6/6/2018,7601.9,7700.78,7505.43,7672.19,0
6/7/2018,7670.89,7754.5,7648.34,7676.57,0
6/8/2018,7676.71,7709.47,7560.65,7665.59,0
6/9/2018,7665.75,7691.71,7592.9,7633.74,0
6/10/2018,7633.69,7636.56,6665.67,6749.77,0
6/11/2018,6750.76,6825.84,6654.69,6781.28,0
6/12/2018,6779.78,6912.44,6465.44,6548.4,0
6/13/2018,6548.44,6622.23,6148.43,6288.15,0
6/14/2018,6288.65,6713.8,6282.89,6657.68,0
6/15/2018,6657.65,6673.27,6463.21,6485.49,0
6/16/2018,6485.51,6566.53,6346.07,6538.22,0
6/17/2018,6538.42,6584.18,6465.44,6517.81,0
6/18/2018,6517.74,6801.37,6404.08,6723.77,0
6/19/2018,6724.34,6833.72,6673.94,6724.73,0
6/20/2018,6724.78,6812.54,6569.98,6721.29,0
6/21/2018,6720.51,6790.06,6688.24,6713.44,0
6/22/2018,6711.03,6748,5943.57,6023.75,0
6/23/2018,6025.91,6240.75,5967.57,6227.6,0
6/24/2018,6225.27,6254.08,5782.48,6166.82,0
6/25/2018,6167.37,6344.08,6101.17,6277.78,0
6/26/2018,6277.51,6286.11,6152.46,6238.15,0
6/27/2018,6238.02,6238.22,6022.34,6130.8,0
6/28/2018,6131.15,6191.36,5926.89,5937.94,0
6/29/2018,5937.97,5968.38,5816.11,5921.19,0
6/30/2018,5921.7,6500.59,5826.01,6333.53,0
7/1/2018,6336.48,6427.8,6264.09,6355.72,0
7/2/2018,6354.93,6671.89,6277.93,6649.21,0
7/3/2018,6647.76,6670.04,6539.94,6609.39,0
7/4/2018,6609.92,6775.17,6421.72,6694,0
7/5/2018,6694.09,6697.69,6457.07,6499.47,0
7/6/2018,6499.4,6631.36,6458.46,6588.47,0
7/7/2018,6589.55,6623.9,6518.23,6534.6,0
7/8/2018,6534.62,6808.33,6526.52,6755.49,0
7/9/2018,6755,6758.32,6671.72,6718.74,0
7/10/2018,6722.57,6802.03,6332.54,6376.55,0
7/11/2018,6376.72,6403.26,6280.2,6375.12,0
7/12/2018,6374.31,6396.41,6155.52,6175.94,0
7/13/2018,6175.11,6346.48,6086.88,6228.84,0
7/14/2018,6228.42,6330.32,6190.29,6274.93,0
7/15/2018,6274.44,6401.19,6245.76,6388.05,0
7/16/2018,6388.45,6718.51,6350.66,6679.49,0
7/17/2018,6678.61,7466.94,6675.39,7366.28,0
7/18/2018,7365.68,7589.99,7256.15,7339.2,0
7/19/2018,7339.26,7515.53,7290.44,7441.48,0
7/20/2018,7441.21,7675.06,7279.49,7300.46,0
7/21/2018,7300.66,7449.14,7221.15,7407.92,0
7/22/2018,7408.48,7565.74,7348.98,7373.14,0
7/23/2018,7374.54,7794.46,7346.54,7751.1,0
7/24/2018,7750.32,8345.44,7693.37,8251.04,0
7/25/2018,8249.16,8479.83,8063.18,8283.21,0
7/26/2018,8284.69,8311.38,7927.25,7969.73,0
7/27/2018,7971.87,8272.66,7806.26,8258.34,0
7/28/2018,8258.11,8262.72,8074.05,8172.06,0
7/29/2018,8171.94,8284.65,8124.28,8192.23,0
7/30/2018,8191.12,8269.9,7868.73,8132.75,0
7/31/2018,8133.18,8206.61,7676.07,7719.07,0
8/1/2018,7716.92,7779.94,7474.18,7484.43,0
8/2/2018,7484.32,7710.23,7450.5,7536.51,0
8/3/2018,7536.02,7575.83,7296.76,7416.71,0
8/4/2018,7416.95,7490.3,6940.6,6996.6,0
8/5/2018,6997.51,7091.93,6899.85,7061.19,0
8/6/2018,7060.41,7159.28,6870.69,6874.07,0
8/7/2018,6872.77,7149.4,6685.13,6751.77,0
8/8/2018,6755.6,6792.26,6134.29,6304.46,0
8/9/2018,6305.63,6630.43,6196.36,6593.6,0
8/10/2018,6593.59,6621.11,6030.47,6075.58,0
8/11/2018,6078.74,6482.77,6014.78,6394.49,0
8/12/2018,6394.68,6472.72,6180.48,6374.74,0
8/13/2018,6374.99,6540.68,6160.97,6251.52,0
8/14/2018,6251.58,6296.97,5900.11,6116.66,0
8/15/2018,6115.94,6609.08,6090.15,6413.64,0
8/16/2018,6413.63,6477.64,6223.04,6287.06,0
8/17/2018,6287.16,6559.66,6273.17,6524.58,0
8/18/2018,6524.45,6619.52,6323.41,6410.26,0
8/19/2018,6409.68,6559.85,6330.65,6514.69,0
8/20/2018,6514.23,6541.67,6404.35,6432.34,0
8/21/2018,6432.37,6505.77,6250.04,6469.49,0
8/22/2018,6469.12,6883.46,6316.57,6380.15,0
8/23/2018,6379.45,6493.77,6265.58,6486.26,0
8/24/2018,6485.91,6718.95,6485.69,6704.59,0
8/25/2018,6703.12,6807.12,6684.21,6717.96,0
8/26/2018,6717.49,6793.17,6592.58,6698.3,0
8/27/2018,6698.07,6779.35,6677.05,6745.97,0
8/28/2018,6746.62,7136.57,6738.63,7074.82,0
8/29/2018,7075.24,7135.91,6945.28,7071.78,0
8/30/2018,7071.07,7079.22,6820.57,6951.36,0
8/31/2018,6953.47,7094.97,6903.4,7039.96,0
9/1/2018,7040.46,7268.83,7015.32,7195.81,0
9/2/2018,7195.74,7376.88,7144.83,7285.9,0
9/3/2018,7286.55,7337.96,7205.04,7318.93,0
9/4/2018,7318.95,7417.19,7246.88,7368.93,0
9/5/2018,7368.98,7399.76,6886.75,6941.77,0
9/6/2018,6941.77,6941.77,6295.44,6447.34,0
9/7/2018,6447.32,6547.5,6347.15,6432.4,0
9/8/2018,6433.32,6480.57,6135.87,6197.73,0
9/9/2018,6197.63,6446.89,6161.83,6378.31,0
9/10/2018,6376.58,6378.11,6223.61,6309.54,0
9/11/2018,6309.34,6389.42,6199.58,6313.72,0
9/12/2018,6314.78,6357.57,6208.68,6311.54,0
9/13/2018,6311.54,6531.2,6311.54,6468.04,0
9/14/2018,6469.23,6588.84,6409.99,6516.89,0
9/15/2018,6516.33,6572.75,6473.72,6509.6,0
9/16/2018,6508.72,6533.73,6408.94,6502.68,0
9/17/2018,6502.08,6535.81,6218.12,6254.27,0
9/18/2018,6254.23,6393.24,6230.55,6334.9,0
9/19/2018,6335.14,6518.4,6131.69,6400.98,0
9/20/2018,6400.28,6524.53,6362.48,6524.53,0
9/21/2018,6521.42,6784.85,6483.82,6729.2,0
9/22/2018,6728.98,6833.21,6633.94,6695.81,0
9/23/2018,6695.76,6768.43,6664.55,6679.9,0
9/24/2018,6680.28,6717.38,6577.74,6621.2,0
9/25/2018,6620.78,6620.78,6335.21,6395.11,0
9/26/2018,6394.74,6543.77,6381.48,6476.34,0
9/27/2018,6476.27,6731.68,6434.94,6715.88,0
9/28/2018,6716.78,6803.95,6547.05,6648.31,0
9/29/2018,6648.74,6657.44,6474.64,6595.8,0
9/30/2018,6595.82,6741.89,6548.26,6582.18,0
10/1/2018,6581.9,6662.6,6515.27,6593.12,0
10/2/2018,6593.23,6618.78,6479.53,6551.55,0
10/3/2018,6551.54,6566.36,6429.75,6446.35,0
10/4/2018,6445.11,6620.79,6443.04,6580.36,0
10/5/2018,6578.77,6615.33,6548.24,6591.38,0
10/6/2018,6591.38,6668.39,6563.33,6593.99,0
10/7/2018,6593.99,6599.57,6535.26,6572.95,0
10/8/2018,6573.85,6697.92,6565.06,6660.6,0
10/9/2018,6660.55,6660.55,6589.53,6622.87,0
10/10/2018,6622.8,6640.03,6489.16,6567.21,0
10/11/2018,6566.91,6585.62,6173.1,6253.63,0
10/12/2018,6255.19,6296.39,6174.48,6265.96,0
10/13/2018,6265.47,6279.68,6234.62,6259.67,0
10/14/2018,6259.13,6340.05,6257.43,6295.93,0
10/15/2018,6295.93,7198.02,6245.02,6543.5,0
10/16/2018,6543.26,6722.6,6539.31,6576.06,0
10/17/2018,6576.38,6608.07,6511.64,6567.25,0
10/18/2018,6566.89,6615.95,6460.72,6462.77,0
10/19/2018,6462.45,6502.63,6445.06,6466,0
10/20/2018,6466.09,6514.55,6415.6,6434.05,0
10/21/2018,6433.44,6557.37,6412.02,6534.59,0
10/22/2018,6534.54,6534.54,6462.37,6483.39,0
10/23/2018,6483.27,6495.81,6439.33,6473.4,0
10/24/2018,6473.39,6535.28,6464.13,6491.72,0
10/25/2018,6491.56,6497.71,6442.15,6470.53,0
10/26/2018,6471.17,6512.59,6441.84,6457.67,0
10/27/2018,6457.75,6478.4,6446.69,6478.03,0
10/28/2018,6478.09,6483.21,6444.79,6460.29,0
10/29/2018,6460.29,6483.2,6283.45,6311.74,0
10/30/2018,6311.92,6340.66,6286.35,6309.74,0
10/31/2018,6307.46,6390.76,6241.91,6350.67,0
11/1/2018,6350.64,6401.52,6322.6,6379.51,0
11/2/2018,6379.51,6420.93,6371.65,6392.82,0
11/3/2018,6392.76,6398.09,6337.37,6374.94,0
11/4/2018,6375.18,6497.44,6351.92,6447.79,0
11/5/2018,6447.79,6475.7,6406.9,6432.91,0
11/6/2018,6432.78,6473.27,6412.63,6468.23,0
11/7/2018,6468.24,6562.71,6464.84,6529,0
11/8/2018,6529.03,6542.42,6439.67,6447.98,0
11/9/2018,6447.83,6457.97,6352.55,6377.54,0
11/10/2018,6377.55,6419.92,6375.62,6410.99,0
11/11/2018,6410.99,6413.48,6328.51,6366.41,0
11/12/2018,6366.41,6435.03,6351.02,6373.48,0
11/13/2018,6372.97,6388.95,6321.04,6356.86,0
11/14/2018,6356.67,6375.63,5473.44,5643.1,0
11/15/2018,5640.07,5766.94,5300.75,5561.46,0
11/16/2018,5561.46,5676.32,5488.18,5510.9,0
11/17/2018,5512.76,5601.87,5496.46,5562.52,0
11/18/2018,5562.43,5695.92,5558.29,5606.2,0
11/19/2018,5605.98,5615.83,4760.94,4868.9,0
11/20/2018,4865.75,4952.77,4172.85,4329.8,0
11/21/2018,4329.66,4687.82,4275.65,4525.68,0
11/22/2018,4526.18,4640.34,4412.12,4469.33,0
11/23/2018,4468.88,4468.88,4158.05,4380.58,0
11/24/2018,4378.95,4431.79,3741.95,3798.41,0
11/25/2018,3794.16,4164.78,3550.46,4001.87,0
11/26/2018,4002.03,4124.07,3599.09,3703.05,0
11/27/2018,3702.42,3877.61,3616.09,3847.37,0
11/28/2018,3847.95,4393.29,3808.82,4231.59,0
11/29/2018,4231.58,4436.14,4130.72,4262.34,0
11/30/2018,4261.54,4330.86,3918.77,3984.71,0
12/1/2018,3986.73,4305.35,3942.62,4232.94,0
12/2/2018,4232.76,4318.27,4077.82,4165.14,0
12/3/2018,4165.99,4186.72,3797.45,3881.88,0
12/4/2018,3882.47,4081.53,3775.06,3942.46,0
12/5/2018,3942.01,3961.16,3720.7,3752.88,0
12/6/2018,3750.65,3882.31,3603.2,3628.66,0
12/7/2018,3628.67,3669.92,3248.78,3426.29,0
12/8/2018,3429.3,3581.11,3297.66,3546.29,0
12/9/2018,3558.46,3708.99,3437.26,3589.11,0
12/10/2018,3585.13,3645.11,3417.95,3478.85,0
12/11/2018,3478.85,3483.58,3349.73,3414.69,0
12/12/2018,3414.71,3543.76,3380.55,3465.88,0
12/13/2018,3465.78,3493.44,3273.44,3307.65,0
12/14/2018,3308.11,3330.07,3181.64,3258.08,0
12/15/2018,3257.54,3271.73,3169.82,3244.81,0
12/16/2018,3244.81,3318.5,3224.56,3257.64,0
12/17/2018,3257.64,3637.56,3240.9,3526.68,0
12/18/2018,3526.54,3620.4,3481.64,3607.14,0
12/19/2018,3606.84,3968.75,3604.99,3769.17,0
12/20/2018,3768.76,4224.4,3713.68,4125.31,0
12/21/2018,4127.96,4247.01,3831.94,3883.73,0
12/22/2018,3883.75,3994.84,3849.55,3924.96,0
12/23/2018,3924.87,4115.73,3924.87,4013.32,0
12/24/2018,4013.32,4303.37,3993.51,4107.12,0
12/25/2018,4107.12,4114.91,3735.72,3820.89,0
12/26/2018,3820.89,3923.92,3747.01,3850.77,0
12/27/2018,3851.61,3888.82,3628.39,3647.5,0
12/28/2018,3646.39,4007.14,3623.27,3929.69,0
12/29/2018,3929.05,3990.28,3870.95,3958.46,0
12/30/2018,3957.68,4000.53,3761.56,3885.54,0
12/31/2018,3885.54,3904.22,3702.95,3743.77,0
1/1/2019,3743.61,3798.53,3697.27,3781.26,0
1/2/2019,3781.26,3972.17,3779.92,3960.95,0
1/3/2019,3960.85,3989.56,3778.85,3844.51,0
1/4/2019,3844.56,3901.15,3784.59,3870.7,0
1/5/2019,3870.72,3926.92,3841.13,3867.56,0
1/6/2019,3867.57,4143.19,3831.12,4089.15,0
1/7/2019,4089.24,4131.52,4002.17,4041.56,0
1/8/2019,4041.56,4155.22,3992.95,4049.27,0
1/9/2019,4049.09,4092.23,4013,4049.55,0
1/10/2019,4049.6,4084.92,3631.49,3666.46,0
1/11/2019,3666.75,3727.73,3635.52,3652.69,0
1/12/2019,3654.31,3692.05,3617.94,3667.87,0
1/13/2019,3667.66,3674.59,3528.26,3540.66,0
1/14/2019,3540.78,3747.18,3534.67,3700.97,0
1/15/2019,3700.97,3724.27,3596.53,3613.31,0
1/16/2019,3612.93,3701.07,3611.48,3618.01,0
1/17/2019,3618.33,3694.74,3587.34,3672.57,0
1/18/2019,3672.51,3690.23,3620.96,3648.2,0
1/19/2019,3648.61,3783.82,3643.02,3735.88,0
1/20/2019,3735.89,3752.61,3530.13,3578.57,0
1/21/2019,3578.17,3597.64,3536.34,3568.87,0
1/22/2019,3568.92,3635.42,3477.55,3605.45,0
1/23/2019,3605.23,3628.66,3544.6,3571.16,0
1/24/2019,3570.72,3616.05,3546.33,3591.9,0
1/25/2019,3591.78,3607.64,3541.34,3585.46,0
1/26/2019,3585.96,3674.9,3579.31,3606.2,0
1/27/2019,3606.2,3606.64,3512.36,3572.1,0
1/28/2019,3572.11,3572.37,3402.56,3453.18,0
1/29/2019,3453.6,3463.23,3369.91,3419.75,0
1/30/2019,3419.24,3488.67,3395.98,3471.01,0
1/31/2019,3471.21,3498.73,3422.83,3447.07,0
2/1/2019,3447.04,3478.17,3400.02,3467.76,0
2/2/2019,3467.43,3482.11,3441.85,3468.46,0
2/3/2019,3468.04,3519.09,3424.71,3436.99,0
2/4/2019,3437.1,3469.53,3429.21,3432.99,0
2/5/2019,3433.07,3445.82,3415.87,3440.29,0
2/6/2019,3440.22,3459.14,3363.36,3394.7,0
2/7/2019,3394.7,3406.28,3369.62,3378.24,0
2/8/2019,3378.27,3734.63,3364.19,3629.13,0
2/9/2019,3629.03,3673.57,3616.23,3647.02,0
2/10/2019,3647.84,3665.56,3612.02,3656.96,0
2/11/2019,3656.96,3688.59,3608.33,3618.21,0
2/12/2019,3618.21,3648.31,3576.11,3610.97,0
2/13/2019,3611.1,3655.69,3590.28,3601.79,0
2/14/2019,3601.56,3619.7,3568.69,3590.87,0
2/15/2019,3591.46,3639.22,3577.13,3591.89,0
2/16/2019,3591.89,3639.75,3588.06,3624.21,0
2/17/2019,3624.16,3704.6,3608.19,3650.95,0
2/18/2019,3651.17,3951.38,3648.81,3901.61,0
2/19/2019,3902.17,4010.82,3883.56,3942.03,0
2/20/2019,3942.3,3991.28,3899.23,3955.94,0
2/21/2019,3955.63,4024.54,3908.96,3925.91,0
2/22/2019,3926,3996.15,3918.09,3988.86,0
2/23/2019,3988.92,4192.1,3948.8,4153.65,0
2/24/2019,4154.06,4221.01,3755.44,3798.13,0
2/25/2019,3798.05,3884.8,3769.74,3848.89,0
2/26/2019,3848.89,3856.75,3793.68,3819.15,0
2/27/2019,3818.79,3851.43,3701.91,3804.79,0
2/28/2019,3804.81,3865.95,3801.23,3827.68,0
3/1/2019,3827.77,3865.98,3821.52,3836.75,0
3/2/2019,3836.16,3846.22,3792.29,3842.99,0
3/3/2019,3843.52,3853.28,3800.64,3809.5,0
3/4/2019,3809.5,3830.89,3705.16,3722.8,0
3/5/2019,3722.96,3893.35,3715.2,3863.66,0
3/6/2019,3862.74,3912.57,3839.39,3875.54,0
3/7/2019,3875.62,3911.57,3853.2,3888.46,0
3/8/2019,3889.55,3931.3,3807.2,3854.17,0
3/9/2019,3854.51,3974.98,3852.36,3929.49,0
3/10/2019,3929.49,3947.95,3898.25,3933.73,0
3/11/2019,3933.12,3941.93,3850.83,3880.38,0
3/12/2019,3880.42,3904.7,3827.56,3894.65,0
3/13/2019,3894.67,3898.25,3854.09,3877.17,0
3/14/2019,3877.06,3921.07,3828.52,3882.53,0
3/15/2019,3882.71,3935.01,3876.37,3921.25,0
3/16/2019,3921.28,4069.08,3920.73,4024.3,0
3/17/2019,4024.47,4029.39,3971.82,4003.04,0
3/18/2019,4003.07,4038.99,3964.48,3992.31,0
3/19/2019,3992.38,4031.77,3972.73,4017.6,0
3/20/2019,4017.2,4062.71,3995.89,4056.15,0
3/21/2019,4054.47,4081.26,3954.33,3999.55,0
3/22/2019,3999.55,4018.21,3984.15,4004.08,0
3/23/2019,4003.49,4019.26,3982.53,4002.65,0
3/24/2019,4001.84,4011.13,3970.4,3991.24,0
3/25/2019,3991.53,4005.28,3888.53,3923.32,0
3/26/2019,3923.19,3942.05,3902.55,3932.69,0
3/27/2019,3932.69,4049.02,3928.69,4032.15,0
3/28/2019,4031.84,4054.29,4015.07,4033.59,0
3/29/2019,4033.8,4122.89,4030.26,4103.18,0
3/30/2019,4102.88,4146.82,4068.77,4109.42,0
3/31/2019,4108.92,4129.43,4098.95,4112.79,0
4/1/2019,4112.79,4164,4084.95,4147.91,0
4/2/2019,4147.47,4854.35,4147.09,4804.36,0
4/3/2019,4803.85,5334.14,4803.43,5180.17,0
4/4/2019,5182.17,5259.5,4800.41,4939.49,0
4/5/2019,4938.31,5068.63,4887.29,5019.39,0
4/6/2019,5019.76,5239.01,4941.2,5023.31,0
4/7/2019,5022.99,5189.7,5021.85,5169.48,0
4/8/2019,5170.12,5345.19,5142.75,5284.83,0
4/9/2019,5285.32,5315.66,5161.1,5227.49,0
4/10/2019,5227.38,5455.35,5172.5,5298.01,0
4/11/2019,5297.48,5343.66,4990.8,5032.62,0
4/12/2019,5033,5118.22,4930.2,5069.53,0
4/13/2019,5069.52,5128.96,5056.19,5088.84,0
4/14/2019,5087.83,5121.29,5031.53,5113.97,0
4/15/2019,5114.81,5193.98,4976.26,5029.64,0
4/16/2019,5029.63,5231.29,5029.27,5213.61,0
4/17/2019,5212.54,5270.29,5193.66,5243.88,0
4/18/2019,5244.04,5317.77,5215.34,5301.93,0
4/19/2019,5302.08,5348.04,5213.04,5279.29,0
4/20/2019,5279.78,5366.19,5261.27,5284.69,0
4/21/2019,5286.97,5348.43,5234.77,5283.02,0
4/22/2019,5282.68,5443.18,5267.2,5396.25,0
4/23/2019,5395.06,5623.41,5372.21,5578.81,0
4/24/2019,5578.81,5631.94,5391.24,5445.35,0
4/25/2019,5444.83,5521.35,5283.44,5404.27,0
4/26/2019,5406.61,5406.61,5038,5213.78,0
4/27/2019,5213.6,5281.02,5192.68,5267.63,0
4/28/2019,5267.94,5313.7,5220.02,5257.42,0
4/29/2019,5257.48,5299.33,5168.84,5212.71,0
4/30/2019,5212.19,5371.96,5190.2,5349.44,0
5/1/2019,5349.69,5416.74,5342.38,5372.51,0
5/2/2019,5369.82,5530.35,5362.9,5509.88,0
5/3/2019,5504.23,5891.05,5487.51,5792.81,0
5/4/2019,5792.36,5898.35,5600.8,5849.07,0
5/5/2019,5852.03,5899.08,5713.68,5825.53,0
5/6/2019,5825.21,5828.07,5646.59,5758.68,0
5/7/2019,5759.1,6029.77,5749.69,5954.68,0
5/8/2019,5953.95,5971.44,5754.12,5957.23,0
5/9/2019,5957.71,6161.83,5912.79,6141.17,0
5/10/2019,6141.78,6443.65,6133.31,6348.83,0
5/11/2019,6348.88,7051.17,6347.05,7051.17,0
5/12/2019,7054.52,7540.8,6796.32,7142.78,0
5/13/2019,7145.1,8118.53,6873.58,8077.11,0
5/14/2019,8079.75,8295.67,7603.81,7774.89,0
5/15/2019,7775.02,8240.73,7775.02,8134.39,0
5/16/2019,8133.73,8352.25,7685.67,7926.75,0
5/17/2019,7918.43,7942.24,6704.57,7264.88,0
5/18/2019,7268.4,7491.37,7213.75,7340.6,0
5/19/2019,7338.55,8130.77,7253.13,8077.95,0
5/20/2019,8079.85,8279.58,7594.59,8047.58,0
5/21/2019,8044.03,8101.13,7818.98,7994.35,0
5/22/2019,7995.01,8030.77,7640.21,7676.98,0
5/23/2019,7679.27,7942.25,7482.87,7911.74,0
5/24/2019,7913.91,8164.84,7801.72,8060.44,0
5/25/2019,8058.01,8140.18,7938.87,8044.14,0
5/26/2019,8044.14,8732.34,7897.05,8644.8,0
5/27/2019,8646.55,8928.68,8634.16,8806.4,0
5/28/2019,8808.92,8841.57,8565.29,8709.45,0
5/29/2019,8709.87,8758.32,8447.27,8661.44,0
5/30/2019,8663.44,9060.05,8034.15,8217.67,0
5/31/2019,8213.54,8540.97,8119.27,8524.49,0
6/1/2019,8524.89,8618.56,8459.97,8594.26,0
6/2/2019,8594.26,8818.23,8529.98,8708.33,0
6/3/2019,8709.48,8756.02,8343.92,8480.49,0
6/4/2019,8481.47,8487,7505.24,7505.24,0
6/5/2019,7475.73,7916.5,7471.1,7742.17,0
6/6/2019,7740.46,7871.2,7471.52,7743.92,0
