Date,Open,High,Low,Close
11/11/2019,1459.01,1466.49,1448.3,1455.82
11/12/2019,1455.18,1460.45,1445.78,1456.3
11/13/2019,1456.24,1467.13,1455.9,1463.55
11/14/2019,1463.47,1474.65,1461.3,1471.36
11/15/2019,1471.29,1471.46,1462.55,1466.91
11/18/2019,1467.83,1473.97,1456.49,1471.4
11/19/2019,1471.48,1475.55,1464.97,1472.46
11/20/2019,1472.53,1478.87,1465.8,1471.6
11/21/2019,1474.9,1475.69,1462.5,1464.46
11/22/2019,1464.26,1473.26,1461.52,1462.16
11/25/2019,1460.69,1462.18,1454.18,1455.28
11/26/2019,1455.05,1462.91,1450.25,1461.36
11/27/2019,1461.69,1461.99,1452.79,1454.44
11/28/2019,1454.72,1458.34,1454.46,1455.86
11/29/2019,1455.54,1466.61,1453.11,1464.02
12/2/2019,1464.07,1465.07,1454.05,1462.39
12/3/2019,1462.25,1481.76,1459.89,1477.49
12/4/2019,1477.35,1484.07,1471.53,1474.62
12/5/2019,1474.74,1480.41,1473.06,1476.07
12/6/2019,1475.8,1479.34,1458.86,1460.61
12/9/2019,1459.65,1465.37,1458.8,1461.62
12/10/2019,1461.72,1469.19,1460.17,1464.35
12/11/2019,1463.98,1478.78,1462.96,1474.72
12/12/2019,1474.82,1486.78,1464.28,1469.84
12/13/2019,1467.23,1478.01,1462.58,1476.61
12/16/2019,1475.65,1479.83,1473.28,1476.19
12/17/2019,1476.05,1480.68,1474.25,1476.16
12/18/2019,1476.13,1479.33,1470.61,1475.48
12/19/2019,1475.6,1481.73,1473.37,1478.75
12/20/2019,1478.76,1481.01,1475.93,1477.58
12/23/2019,1478.5,1486.2,1477.58,1485.77
12/24/2019,1485.55,1500.64,1484.47,1499.56
12/26/2019,1500.15,1512.55,1497.61,1511.29
12/27/2019,1511.12,1515.35,1507.44,1510.86
12/30/2019,1511.63,1516.17,1510.88,1515.12
12/31/2019,1514.89,1525.31,1514.73,1517.305
1/2/2020,1518.17,1531.32,1517.32,1529.14
1/3/2020,1529.16,1553.4,1528.05,1549.02
1/6/2020,1560.58,1586.76,1560.58,1565.74
1/7/2020,1565.48,1577.18,1555.43,1574.26
1/8/2020,1576.75,1611.45,1552.36,1556.42
1/9/2020,1556.85,1561.37,1540.4,1552.39
1/10/2020,1552.31,1561.09,1545.81,1560.3
1/13/2020,1560.71,1561.02,1546.98,1547.89
1/14/2020,1548.36,1548.92,1536.12,1546.44
1/15/2020,1546.36,1558.38,1546.11,1556.29
1/16/2020,1556.42,1558.15,1548.21,1552.48
1/17/2020,1552.54,1561.3,1549.53,1557.07
1/20/2020,1557.52,1563.96,1556.45,1560.62
1/21/2020,1560.92,1568.62,1546.52,1558.21
1/22/2020,1558.63,1559.29,1550.27,1558.9
1/23/2020,1559,1567.99,1552.07,1562.91
1/24/2020,1562.82,1575.86,1556.68,1571.66
1/27/2020,1581.29,1588.41,1576,1582.04
1/28/2020,1581.79,1583.07,1565.65,1567.29
1/29/2020,1567.04,1578.02,1563.47,1576.82
1/30/2020,1577.16,1586.18,1572.4,1574.47
1/31/2020,1573.92,1589.4,1570.93,1586.88
2/3/2020,1593.43,1593.57,1570.51,1576.74
2/4/2020,1577.24,1579.62,1549.15,1552.91
2/5/2020,1552.94,1562.44,1547.58,1555.99
2/6/2020,1556.23,1568.12,1552.61,1566.73
2/7/2020,1566.85,1574.1,1560.84,1570.19
2/10/2020,1572.05,1577.05,1568.11,1572.15
2/11/2020,1572.19,1573.98,1562.3,1567.93
2/12/2020,1568.07,1570.47,1562.11,1566.09
2/13/2020,1566.04,1578.35,1565.74,1576.01
2/14/2020,1576.17,1584.44,1573.43,1582.65
2/17/2020,1582.4,1583.82,1578.93,1581.3
2/18/2020,1584.33,1605.15,1582.51,1601.62
2/19/2020,1601.68,1613.16,1599.6,1611.76
2/20/2020,1612.29,1623.9,1604.06,1619.63
2/21/2020,1620.57,1649.16,1618.79,1643.37
2/24/2020,1654.84,1689.04,1651.16,1659.41
2/25/2020,1659.35,1664.01,1626.67,1635.21
2/26/2020,1634.97,1655.02,1625.01,1640.98
2/27/2020,1640.81,1660.39,1635.43,1645
2/28/2020,1644.275,1649.59,1563.49,1577.4
3/2/2020,1592.13,1610.95,1575.87,1589.37
3/3/2020,1587.07,1649.23,1586.79,1640.92
3/4/2020,1640.18,1652.38,1632.21,1636.97
3/5/2020,1639.46,1674.64,1635.16,1672.21
3/6/2020,1672.58,1692.07,1645.45,1673.21
3/9/2020,1698.35,1703.16,1657.93,1678.8
3/10/2020,1671.53,1671.53,1641.9,1650.35
3/11/2020,1653.22,1671.2,1633.33,1637.57
3/12/2020,1638.94,1650.16,1561.07,1577.89
3/13/2020,1577.09,1597.97,1505.045,1529.75
3/16/2020,1546.77,1562.85,1451.28,1500.985
3/17/2020,1508.19,1553.99,1465.91,1530.37
3/18/2020,1532.86,1543.66,1473.11,1476.99
3/19/2020,1485,1500.88,1464.44,1471.175
3/20/2020,1467.94,1516.05,1466.09,1497.36
3/23/2020,1489.05,1561.27,1485.19,1556.695
3/24/2020,1564.79,1639.66,1559.4,1630.05
3/25/2020,1632.12,1639.09,1596.02,1613.095
3/26/2020,1611.37,1644.18,1597.22,1627.46
3/27/2020,1629.26,1632.49,1614.48,1620.75
3/30/2020,1620.75,1637.3,1611.66,1622.6
3/31/2020,1623.38,1623.84,1573.05,1575.15
4/1/2020,1576.59,1600.03,1569.8,1591.81
4/2/2020,1590.73,1620.71,1583.1,1613.65
4/3/2020,1615.89,1625.94,1606.69,1622.39
4/6/2020,1617.65,1669.16,1609.13,1662.1
4/7/2020,1663.92,1675.87,1643.06,1648.9
4/8/2020,1648.92,1656.89,1642.26,1646
4/9/2020,1645.8,1690.44,1643.52,1683.25
4/13/2020,1685.3,1722.64,1675.55,1715.07
4/14/2020,1711.84,1747.4,1709.25,1727.15
4/15/2020,1727.59,1731.71,1708.29,1717.13
4/16/2020,1717.84,1738.75,1708.6,1717.7
4/17/2020,1717.64,1718.61,1680.61,1684.1
4/20/2020,1682.59,1702.975,1672.12,1696.05
4/21/2020,1696.475,1697.95,1660.86,1686.1
4/22/2020,1688.49,1718.93,1680.59,1714.12
4/23/2020,1713.94,1738.74,1707.9,1730.33
4/24/2020,1730.53,1736.5,1710.79,1728.03
4/27/2020,1728.52,1728.52,1706.09,1714.135
4/28/2020,1713.255,1716.17,1692.4,1708.08
4/29/2020,1708.59,1717.69,1698.11,1713.32
4/30/2020,1714.05,1721.25,1681.05,1686.855
5/1/2020,1686.93,1705.4,1670.59,1699.23
5/4/2020,1701.92,1714.45,1692.07,1701.74
5/5/2020,1701.07,1712.22,1690.84,1705.93
5/6/2020,1706.04,1708.1,1683.21,1685.78
5/7/2020,1683.73,1722.12,1683.38,1715.94
5/8/2020,1717.12,1723.33,1701.83,1707.15
5/11/2020,1702.03,1712.38,1692.45,1698
5/12/2020,1697.26,1711.03,1694.04,1702.82
5/13/2020,1702.26,1718.21,1699.31,1715.08
5/14/2020,1716.515,1736.35,1711.25,1730.22
5/15/2020,1730.43,1751.16,1728.83,1742.98
5/18/2020,1746.2,1765.12,1727.7,1732.275
5/19/2020,1732.54,1748.01,1726.5,1745.07
5/20/2020,1745.91,1754.08,1742.89,1748.32
5/21/2020,1747.92,1748.83,1717.36,1727.38
5/22/2020,1727.32,1739.94,1724.58,1735.38
5/25/2020,1733.7,1735.58,1722.42,1730.68
5/26/2020,1728.84,1735.43,1708.44,1711.13
5/27/2020,1710.75,1716.14,1693.82,1709.4
5/28/2020,1711.29,1727.13,1707.29,1718.64
5/29/2020,1719.05,1737.59,1712.98,1731.5
6/1/2020,1736.49,1744.67,1728.47,1739.58
6/2/2020,1738.97,1745.09,1721.69,1727.76
6/3/2020,1727.8,1731.99,1689.5,1699.75
6/4/2020,1700.42,1721.65,1697.27,1714.09
6/5/2020,1715.26,1716.41,1671.03,1681.82
6/8/2020,1684.24,1700.65,1677.74,1698.47
6/9/2020,1698.16,1720.88,1692.54,1715.28
6/10/2020,1713.9,1740.05,1708.34,1737.76
6/11/2020,1737.94,1744.81,1721.82,1727.12
6/12/2020,1727.795,1743,1722.5,1731.37
6/15/2020,1733.4,1734.13,1704.48,1725.11
6/16/2020,1725.15,1732.87,1717.17,1726.72
6/17/2020,1726.26,1730.26,1713.38,1726.82
6/18/2020,1726.33,1737.55,1717.75,1722.82
6/19/2020,1722.2,1745.2,1721.71,1742.52
6/22/2020,1750.03,1763.16,1743.29,1754.44
6/23/2020,1754.85,1771.16,1747.64,1768.38
6/24/2020,1768.13,1779.38,1760.92,1760.92
6/25/2020,1761.38,1769.03,1755.68,1763.72
6/26/2020,1765.32,1772,1747.72,1770.97
6/29/2020,1775.68,1775.8,1766.06,1772.92
6/30/2020,1772.85,1785.96,1765.44,1780.96
7/1/2020,1782.69,1789.24,1759.51,1770.15
7/2/2020,1769.51,1779.57,1757.75,1775.33
7/3/2020,1776.11,1777.21,1772.79,1775.725
7/6/2020,1776.455,1787.18,1770.35,1784.55
7/7/2020,1784.8,1797.51,1773.88,1794.85
7/8/2020,1795.56,1818,1791.83,1808.87
7/9/2020,1809.61,1815.97,1795.95,1803.56
7/10/2020,1802.42,1810.53,1794.19,1799.54
7/13/2020,1798.98,1813.36,1798.15,1802.69
7/14/2020,1803.11,1810.98,1791.74,1809.33
7/15/2020,1808.71,1814.69,1802.82,1810.26
7/16/2020,1810.38,1813.43,1794.68,1797.22
7/17/2020,1797.74,1811.97,1795.98,1810.12
7/20/2020,1809.11,1820.55,1805.93,1817.83
7/21/2020,1818.24,1843.52,1815.93,1841.77
7/22/2020,1841.55,1872.97,1840.8,1872.97
7/23/2020,1872.59,1898.44,1863.81,1887.175
7/24/2020,1887.39,1906.68,1881.11,1902.59
7/27/2020,1901.81,1945.67,1900.18,1940.18
7/28/2020,1942.45,1981.3,1907.23,1960.38
7/29/2020,1957.28,1980.78,1941.55,1969.48
7/30/2020,1970.99,1971.75,1939.76,1951.13
7/31/2020,1957.4,1982.77,1955.39,1974.2
8/3/2020,1979.6,1985.32,1960.77,1976.85
8/4/2020,1977.11,2019.94,1968.42,2016.51
8/5/2020,2019.35,2055.69,2009.84,2038.635
8/6/2020,2040.645,2069.74,2034.725,2065.35
8/7/2020,2065.72,2075.11,2015.71,2031.69
8/10/2020,2033.15,2049.77,2019.71,2027.6
8/11/2020,2028.33,2030.15,1901.7,1912.05
8/12/2020,1911.93,1949.39,1864.19,1916.125
8/13/2020,1915.15,1966.24,1912.7,1954.13
8/14/2020,1953.25,1962.22,1932.62,1943.52
8/17/2020,1947.1,1990.71,1930.18,1981.05
8/18/2020,1985.2,2015.68,1976.24,1997.75
8/19/2020,2002.66,2006.58,1925.04,1935.93
8/20/2020,1929.5,1955.38,1925.16,1947.87
8/21/2020,1947.37,1956.035,1911.92,1938.02
8/24/2020,1941.74,1961.67,1923.77,1928.845
8/25/2020,1928.575,1937.42,1914.39,1928.46
8/26/2020,1931.33,1954.81,1902.87,1954.2
8/27/2020,1955.57,1976.15,1910.76,1925.41
8/28/2020,1929.87,1973.64,1923.49,1963.49
8/31/2020,1965.48,1976.46,1954.62,1967.82
9/1/2020,1967.59,1992.47,1964.14,1970.42
9/2/2020,1969.84,1973.32,1932.65,1943.06
9/3/2020,1942.885,1951.1,1922.17,1930.675
9/4/2020,1931.63,1948.15,1916.51,1934.81
9/7/2020,1931.64,1941.08,1924.99,1928.385
9/8/2020,1929.81,1940.84,1906.76,1931.68
9/9/2020,1932.05,1950.82,1920.16,1946.79
9/10/2020,1946.16,1966.54,1941.54,1946.06
9/11/2020,1945.25,1954.81,1937.52,1942.445
9/14/2020,1940.06,1962.51,1937.62,1956.39
9/15/2020,1957.67,1972.14,1948.58,1954.05
9/16/2020,1953.74,1973.59,1950.03,1959.84
9/17/2020,1959.45,1961.05,1933.21,1944
9/18/2020,1942.64,1960.09,1942.64,1950.94
9/21/2020,1949.69,1955.66,1883.12,1912.58
9/22/2020,1912.77,1919.73,1894.92,1900.05
9/23/2020,1900.17,1905.4,1856.03,1863.6
9/24/2020,1863.11,1877.13,1848.81,1867.83
9/25/2020,1868.41,1875.23,1852.86,1862.66
9/28/2020,1859.49,1883.11,1849.67,1881.56
9/29/2020,1881.485,1899.11,1875.63,1896.56
9/30/2020,1898.73,1902.29,1881.61,1885.8
10/1/2020,1886.25,1911.92,1884.74,1906.05
10/2/2020,1905.63,1917.14,1890.01,1901.81
10/5/2020,1902.67,1918.71,1887.15,1913.56
10/6/2020,1913.135,1920.8,1874.97,1878.07
10/7/2020,1879.08,1898.01,1873.14,1887.4
10/8/2020,1887.74,1900.68,1882.03,1893.77
10/9/2020,1894.21,1929.66,1893.75,1928.47
10/12/2020,1928.66,1933.23,1918.62,1922.64
10/13/2020,1922.71,1925.51,1887.35,1891.11
10/14/2020,1892.08,1913.11,1882.56,1901.83
10/15/2020,1902.15,1909.025,1889.3,1908.16
10/16/2020,1908.965,1913.89,1898.04,1899.34
10/19/2020,1899.86,1918.53,1897.14,1904.36
10/20/2020,1904.35,1914.13,1894.96,1906.44
10/21/2020,1908.94,1931.47,1908.65,1924.685
10/22/2020,1924.3,1926.02,1894.8,1904.07
10/23/2020,1904.22,1914.29,1894.58,1903.55
10/26/2020,1893.52,1908.64,1893.49,1902.385
10/27/2020,1902.59,1911.37,1897.93,1907.77
10/28/2020,1904.79,1910.9,1869.92,1876.675
10/29/2020,1877.98,1885.02,1860.1,1868.57
10/30/2020,1866.73,1889.73,1864.79,1878.38
11/2/2020,1877.11,1896.07,1873.61,1895.8
11/3/2020,1895.75,1910.6,1887.16,1909.73
11/4/2020,1908.7,1916.36,1883.23,1902.99
11/5/2020,1903.1,1952.78,1902.59,1949.74
11/6/2020,1948.87,1960.42,1935.67,1951.76
11/9/2020,1954.4,1965.55,1850.69,1862.86
11/10/2020,1864.76,1890.44,1860.71,1877.26
11/11/2020,1877.23,1884.46,1856.45,1865.64
11/12/2020,1865.84,1883.85,1862.82,1877.01
11/13/2020,1876.89,1896.76,1874.08,1887.84
11/16/2020,1889.82,1899.06,1865.41,1888.99
11/17/2020,1889.04,1893.49,1877.1,1880.55
11/18/2020,1880.85,1884.86,1865.11,1872.48
11/19/2020,1872.91,1874.17,1852.65,1866.59
11/20/2020,1866.175,1879.75,1860.59,1873.16
11/23/2020,1870.13,1876.16,1831.12,1837.86
11/24/2020,1838.06,1838.99,1801.04,1807.53
11/25/2020,1807.93,1817.6,1801.73,1807.625
11/26/2020,1807.735,1818.35,1806.19,1810.31
11/27/2020,1811.09,1813.65,1774.5,1787.215
11/30/2020,1789.6,1790.02,1764.72,1776.77
12/1/2020,1777.15,1817.32,1775.83,1815.21
12/2/2020,1815.325,1832.48,1807.57,1830.61
12/3/2020,1830.57,1844.03,1823.92,1841.04
12/4/2020,1841.4,1848.17,1829.5,1836.52
12/7/2020,1838.86,1868.59,1823.39,1862.31
12/8/2020,1862.35,1875.27,1860.37,1870.41
12/9/2020,1870.93,1870.93,1825.94,1840.06
12/10/2020,1839.84,1849.99,1828.89,1836.79
12/11/2020,1837.38,1847.74,1824.76,1839.5
12/14/2020,1841.46,1841.46,1820.17,1827.12
12/15/2020,1827.79,1855.39,1825.66,1853.36
12/16/2020,1853.49,1865.68,1844.85,1864.91
12/17/2020,1864.49,1896.4,1862.34,1885.595
12/18/2020,1885.88,1889.65,1877.49,1881.27
12/21/2020,1884.24,1906.73,1855.42,1876.76
12/22/2020,1877.39,1884.29,1858.98,1860.32
12/23/2020,1861.01,1878.18,1858.06,1873.21
12/24/2020,1873.2,1883.58,1869.82,1879.82
12/28/2020,1883.2,1900.29,1870.31,1873.96
12/29/2020,1873.15,1886.37,1872.27,1878.41
12/30/2020,1878.27,1894.6,1876.39,1894.58
12/31/2020,1894.32,1901.09,1885.54,1898.705
1/4/2021,1903.49,1944.44,1903.49,1942.78
1/5/2021,1942.4,1953.06,1934.45,1950.18
1/6/2021,1950.56,1959.11,1901,1919.48
1/7/2021,1919.47,1927.69,1906.97,1913.25
1/8/2021,1914.74,1917.51,1829.04,1848.61
1/11/2021,1849.22,1856.58,1817.6,1843.73
1/12/2021,1844.16,1863.66,1837.83,1854.75
1/13/2021,1855.42,1862.96,1842.35,1845.12
1/14/2021,1845.29,1857.4,1831.18,1845.87
1/15/2021,1847.05,1856.53,1823.46,1825.57
1/18/2021,1828.23,1840.79,1804.01,1837.585
1/19/2021,1838.09,1845.38,1833.17,1839.96
1/20/2021,1840.53,1871.79,1833.04,1871.4
1/21/2021,1871.26,1875.07,1858.58,1869.83
1/22/2021,1870.085,1870.89,1837.63,1853.87
1/25/2021,1855.1,1867.9,1847.22,1855.95
1/26/2021,1856.22,1861.75,1848.66,1850.81
1/27/2021,1851.24,1853.18,1831.58,1843.56
1/28/2021,1844.43,1864.13,1834.26,1842.43
1/29/2021,1842.99,1875.66,1839.69,1842.81
2/1/2021,1862.7,1871.76,1849.34,1860.61
2/2/2021,1860.45,1864.08,1829.71,1837.97
2/3/2021,1838.04,1845,1830.66,1834.08
2/4/2021,1833.99,1834.83,1785.15,1794.33
2/5/2021,1793.91,1815.24,1792.41,1810.95
2/8/2021,1815.29,1839.16,1807.94,1830.61
2/9/2021,1830.31,1848.59,1829.07,1838.59
2/10/2021,1837.89,1855.52,1834.21,1843.255
2/11/2021,1843.35,1847.61,1821.31,1825.7
2/12/2021,1826.12,1830.56,1810.75,1821.29
2/15/2021,1825.55,1827.1,1816.23,1818.855
2/16/2021,1819.165,1826.52,1789.68,1794.46
2/17/2021,1794.3,1795.24,1769.98,1776.44
2/18/2021,1777.68,1789.41,1768.55,1775.84
2/19/2021,1776.64,1791.49,1760.74,1781.43
2/22/2021,1782.17,1812.63,1780.84,1809.36
2/23/2021,1809.87,1815.95,1795.92,1805.67
2/24/2021,1806.16,1813.82,1783.73,1805.47
2/25/2021,1805.24,1805.26,1766.15,1770.75
2/26/2021,1771.85,1775.84,1717.15,1727.48
3/1/2021,1733.82,1759.54,1719.77,1724.95
3/2/2021,1724.96,1739.18,1707.31,1738.48
3/3/2021,1738.22,1740.52,1702.28,1711.04
3/4/2021,1710.98,1722.91,1690.94,1697.5
3/5/2021,1697.72,1707.48,1687.56,1698.33
3/8/2021,1703.55,1714.2,1676.95,1683.6
3/9/2021,1683.48,1720.69,1680.31,1716.17
3/10/2021,1716.11,1726.89,1708.26,1726.72
3/11/2021,1726.76,1739.91,1719.47,1722.6
3/12/2021,1722.34,1727.98,1699.35,1724.54
3/15/2021,1727.89,1734.57,1721.97,1732.16
3/16/2021,1730.77,1741.16,1726.38,1732.485
3/17/2021,1731.95,1751.65,1724.19,1747.38
3/18/2021,1747.5,1755.55,1719.31,1736.18
3/19/2021,1735.06,1746.74,1728.62,1745
3/22/2021,1738.18,1743.1,1727.58,1739.695
3/23/2021,1739.65,1742.53,1724.76,1727.48
3/24/2021,1727.02,1738.42,1724.08,1734.765
3/25/2021,1734.18,1745.52,1722.1,1727.855
3/26/2021,1727.96,1736.78,1721.7,1732.57
3/29/2021,1731.7,1733.2,1705.94,1712.21
3/30/2021,1712.37,1714.45,1678.92,1685.195
3/31/2021,1685.595,1715.2,1677.75,1707.65
4/1/2021,1708,1730.65,1705.85,1729.7
4/5/2021,1728.6,1733.56,1721.36,1728.33
4/6/2021,1728.6,1745.48,1727.3,1743.3
4/7/2021,1743.05,1744.43,1730.76,1737.7
4/8/2021,1737.9,1758.71,1733.24,1755.6
4/9/2021,1755.65,1757.39,1731.41,1742.98
4/12/2021,1743,1745.05,1727.79,1732.85
4/13/2021,1732.7,1748.94,1723.8,1745.34
4/14/2021,1745.65,1749.39,1732.88,1736.45
4/15/2021,1736.43,1769.64,1734.2,1763.64
4/16/2021,1763.75,1783.79,1759.91,1775.98
4/19/2021,1777.5,1790.06,1766.85,1771.45
4/20/2021,1770.85,1780.43,1763.77,1778.91
4/21/2021,1778.71,1797.57,1776.36,1793.65
4/22/2021,1794,1797.87,1777.53,1784.16
4/23/2021,1784.43,1795.98,1770.09,1776.3
4/26/2021,1776.05,1783.5,1769.1,1781.25
4/27/2021,1781.26,1785.58,1773.91,1776.65
4/28/2021,1776.7,1782.63,1762.69,1781.63
4/29/2021,1782.3,1790,1756.29,1772.03
4/30/2021,1772.88,1773.7,1764.4,1767.94
5/3/2021,1770.46,1797.89,1766.21,1792.995
5/4/2021,1794.015,1799,1771.29,1778.78
5/5/2021,1779.01,1788.07,1770.56,1786.86
5/6/2021,1787.23,1818.08,1782.2,1814.96
5/7/2021,1815.08,1843.26,1813,1832.13
5/10/2021,1832.78,1845.41,1830.15,1836.15
5/11/2021,1836.11,1841.81,1818.27,1837.49
5/12/2021,1837.51,1843.49,1813.43,1815.41
5/13/2021,1815.92,1828.73,1809.02,1826.5
5/14/2021,1826.49,1843.65,1819.98,1842.74
5/17/2021,1842.4,1868.49,1842.24,1866.85
5/18/2021,1865.7,1874.92,1863.39,1869.55
5/19/2021,1869.61,1890.07,1852.23,1869.52
5/20/2021,1869.71,1883.83,1863.96,1877.22
5/21/2021,1877.65,1889.34,1870.21,1879.9
5/24/2021,1881.99,1887.05,1875.79,1880.88
5/25/2021,1881.11,1900.32,1872.85,1899.16
5/26/2021,1899.09,1912.81,1890.83,1896.79
5/27/2021,1896.42,1903.73,1888.55,1896.37
5/28/2021,1897.53,1905.48,1882.52,1904.85
5/31/2021,1903.54,1910.62,1902.21,1906.75
6/1/2021,1907.4,1916.59,1892.53,1900.3
6/2/2021,1900.07,1909.1,1894.58,1908.28
6/3/2021,1907.96,1909.65,1865.55,1870.59
6/4/2021,1871.005,1896.13,1855.96,1891.53
6/7/2021,1891.66,1900.16,1881.61,1899.25
6/8/2021,1899,1903.35,1884.33,1892.91
6/9/2021,1892.14,1898.91,1887.42,1888.62
6/10/2021,1888.84,1899.95,1870.56,1898.33
6/11/2021,1898.44,1903.02,1874.33,1876.63
6/14/2021,1877.82,1877.9,1845.01,1866.19
6/15/2021,1866.47,1869.1,1851.54,1858.8
6/16/2021,1859.38,1862.7,1804.22,1811.75
6/17/2021,1811.93,1825.34,1767.33,1773.29
6/18/2021,1773.05,1797.33,1761.31,1762.06
6/21/2021,1764.69,1786.53,1764.69,1783.15
6/22/2021,1783.02,1790.18,1772.75,1778.7
6/23/2021,1779,1794.79,1773.54,1778.7
6/24/2021,1778.49,1788.01,1773.04,1775.15
6/25/2021,1775.51,1790.3,1773.46,1779.39
6/28/2021,1781.11,1785.89,1770.76,1778.37
6/29/2021,1778.27,1779.02,1751.16,1761.17
6/30/2021,1761.71,1774.42,1753.46,1770.21
7/1/2021,1770.03,1782.78,1765.85,1776.76
7/2/2021,1777.05,1795.07,1774.45,1787.97
7/5/2021,1787.48,1794.46,1784.55,1791.745
7/6/2021,1792.1,1815.02,1790.22,1797.02
7/7/2021,1796.96,1809.63,1793.99,1803.65
7/8/2021,1803.97,1818.34,1794.9,1802.71
7/9/2021,1802.95,1812.37,1796.78,1808.33
7/12/2021,1808.02,1810.7,1791.78,1806.18
7/13/2021,1806.36,1817.15,1799.05,1807.7
7/14/2021,1808.25,1829.81,1804.7,1827.41
7/15/2021,1827.4,1833.93,1820.41,1829.49
7/16/2021,1829.43,1832.09,1809.3,1811.01
7/19/2021,1811.35,1817.34,1795.22,1812.23
7/20/2021,1812.75,1824.9,1805.2,1810.27
7/21/2021,1810.68,1813.8,1794.91,1803.51
7/22/2021,1803.8,1808.09,1792.92,1806.93
7/23/2021,1807.225,1810.4,1790.8,1801.45
7/26/2021,1802.36,1811.53,1796.48,1797.48
7/27/2021,1797.53,1805.23,1793.73,1798.96
7/28/2021,1799.02,1809.86,1792.91,1807.15
7/29/2021,1807.38,1832.68,1806.96,1828.17
7/30/2021,1828.31,1831.29,1810.45,1813.91
8/2/2021,1814.2,1819.57,1805.87,1813.33
8/3/2021,1813.44,1815.1,1807.22,1810.5
8/4/2021,1810.7,1831.63,1806.76,1812.08
8/5/2021,1811.97,1814.92,1798.07,1804.355
8/6/2021,1804.55,1804.86,1758.3,1760.33
8/9/2021,1763.53,1764.67,1671.9,1729.7
8/10/2021,1730.26,1738.39,1717.87,1729.15
8/11/2021,1729.3,1754.29,1724.5,1751.73
8/12/2021,1751.18,1758.2,1741.97,1752.66
8/13/2021,1752.68,1779.27,1751.86,1778.57
8/16/2021,1789,1789.25,1770.6,1787.25
8/17/2021,1787.59,1795.36,1780.68,1786.06
8/18/2021,1786.24,1793.82,1777.44,1787.74
8/19/2021,1787.6,1792.35,1774.76,1780.13
8/20/2021,1780.32,1788.46,1778.56,1782.18
8/23/2021,1786.95,1806.51,1776.6,1805.5
8/24/2021,1805.3,1809.51,1800.64,1802.95
8/25/2021,1803.07,1803.07,1782.87,1790.9
8/26/2021,1790.96,1798.22,1780.26,1792.09
8/27/2021,1792.96,1819.16,1785.62,1818.45
8/30/2021,1818.41,1823.31,1807.62,1810.16
8/31/2021,1810.075,1819.21,1801.94,1813.47
9/1/2021,1814.095,1820.06,1808.57,1813.83
9/2/2021,1813.85,1817.19,1805.19,1809.565
9/3/2021,1809.3,1834.1,1808.09,1828.65
9/6/2021,1830.355,1830.355,1820.7,1823.37
9/7/2021,1823.3,1827.33,1792.43,1794.4
9/8/2021,1794.42,1802.04,1782.6,1789.23
9/9/2021,1789.14,1801.04,1783.73,1794.5
9/10/2021,1794.6,1803.94,1787.16,1787.9
9/13/2021,1787.9,1798.49,1783.84,1793.63
9/14/2021,1793.5,1808.77,1780.75,1804.61
9/15/2021,1804.515,1806.92,1790.61,1793.775
9/16/2021,1794.35,1796.24,1745.22,1753.41
9/17/2021,1754.195,1767.41,1747.29,1751.65
9/20/2021,1754.5,1767.16,1742.255,1764.095
9/21/2021,1764.6,1781.7,1757.94,1774.19
9/22/2021,1774.15,1787.3,1764.995,1768.205
9/23/2021,1768.65,1776.47,1738.095,1742.76
9/24/2021,1743.3,1757.69,1740.65,1746.72
9/27/2021,1751.735,1760.91,1744.93,1750.085
9/28/2021,1750.25,1754.53,1727.19,1733.93
9/29/2021,1734.2,1745.66,1721.53,1726.35
9/30/2021,1726.13,1764.29,1722.04,1756.895
10/1/2021,1756.8,1764.18,1749.56,1760.07
10/4/2021,1760.08,1770.46,1747.84,1769.44
10/5/2021,1769.425,1769.44,1749.18,1759.96
10/6/2021,1760.03,1765.08,1746.01,1762.65
10/7/2021,1763.07,1766.96,1752.18,1755.17
10/8/2021,1756.09,1781.37,1753.44,1756.88
10/11/2021,1757.565,1760.98,1750.38,1754.2
10/12/2021,1754.075,1769.4,1750.85,1760.11
10/13/2021,1760.14,1796.02,1758.09,1793.05
10/14/2021,1792.85,1800.47,1786.84,1796.01
10/15/2021,1795.99,1796.48,1764.97,1768.33
10/18/2021,1767.875,1772.1,1760.42,1764.87
10/19/2021,1765.02,1785.16,1763.01,1769.54
10/20/2021,1769.36,1788.44,1766.97,1782.04
10/21/2021,1782.2,1789.31,1776.62,1782.83
10/22/2021,1783.34,1813.74,1783.04,1794.13
10/25/2021,1794.33,1809.98,1792.37,1807.73
10/26/2021,1807.38,1808.34,1782.46,1792.85
10/27/2021,1793.26,1799.1,1783.57,1797
10/28/2021,1796.67,1810.36,1792.49,1798.86
10/29/2021,1799.6,1801.15,1772.11,1782.82
11/1/2021,1780.88,1795.82,1779.35,1791.87
11/2/2021,1791.86,1796.44,1786.3,1787.09
11/3/2021,1787.11,1787.7,1758.99,1773.85
11/4/2021,1773.86,1798.95,1770.9,1791.43
11/5/2021,1791.47,1818.34,1785.335,1818.215
11/8/2021,1818.165,1826.4,1812.2,1824.32
11/9/2021,1824.89,1832.75,1819.23,1831.83
11/10/2021,1831.91,1868.27,1822.71,1849.36
11/11/2021,1849.77,1865.94,1843.02,1862
11/12/2021,1861.86,1868.5,1845.29,1866.08
